"","ID","Treatment","Date","Year","N","YrCol","Time","Family","count"
"12110","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lampyridae",0
"12111","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chrysomelidae",0
"12112","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Nitidulidae",1
"12113","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae.Larvae",0
"12114","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae.Larvae",0
"12115","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae.Larvae",0
"12116","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Collembola",0
"12117","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cecidomyiidae",0
"12118","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciaridae",0
"12119","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scatopsidae",0
"12120","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phoridae",0
"12121","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceratopogonidae",48
"12122","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chironomidae",13
"12123","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Culicidae",0
"12124","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chaoboridae",0
"12125","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dolichopodidae",0
"12126","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Empididae",0
"12127","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psychodidae",0
"12128","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ephydridae",0
"12129","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carnidae",0
"12130","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciomyzidae",0
"12131","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ulidiidae",0
"12132","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chloropidae",0
"12133","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Agromyzidae",0
"12134","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Drosophilidae",0
"12135","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Muscidae",0
"12136","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthomyiidae",0
"12137","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Calliphoridae",0
"12138","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Stratiomyidae",0
"12139","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tabanidae",0
"12140","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tipulidae",0
"12141","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dixidae",0
"12142","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Syrphidae",0
"12143","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Caenidae",0
"12144","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pteromalidae",0
"12145","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eulophidae",0
"12146","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphelinidae",0
"12147","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceraphronidae",0
"12148","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scelionidae",0
"12149","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Platygastridae",0
"12150","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Braconidae",0
"12151","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ichneumonidae",0
"12152","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pompilidae",0
"12153","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Formicidae",0
"12154","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Diapriidae",0
"12155","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sphecidae",0
"12156","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crabronidae",0
"12157","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eurytomidae",0
"12158","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Mymaridae",0
"12159","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Encyrtidae",0
"12160","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Halictidae",0
"12161","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphididae",1
"12162","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cicadellidae",0
"12163","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthocoridae",0
"12164","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Miridae",0
"12165","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hemerobiidae",0
"12166","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Libellulidae",0
"12167","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lestidae",0
"12168","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coenagrionidae",0
"12169","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Thysanoptera",0
"12170","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hydroptilidae",0
"12171","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Leptoceridae",0
"12172","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Molannidae",0
"12173","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Polycentropodidae",1
"12174","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phryganeidae",0
"12175","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Limnephilidae",1
"12176","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psocoptera",0
"12177","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cosmopterigidae",0
"12178","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Gracillariidae",0
"12179","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Noctuidae",0
"12180","UNM1","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crambidae",0
"12181","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Araneae",2
"12182","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Acari",0
"12183","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Curculionidae",0
"12184","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Staphylinidae",0
"12185","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carabidae",0
"12186","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae",0
"12187","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Throscidae",0
"12188","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae",1
"12189","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cryptophagidae",0
"12190","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Latridiidae",0
"12191","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phalacridae",0
"12192","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scirtidae",0
"12193","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae",0
"12194","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lampyridae",0
"12195","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chrysomelidae",0
"12196","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Nitidulidae",0
"12197","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae.Larvae",0
"12198","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae.Larvae",0
"12199","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae.Larvae",0
"12200","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Collembola",0
"12201","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cecidomyiidae",0
"12202","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciaridae",0
"12203","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scatopsidae",0
"12204","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phoridae",0
"12205","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceratopogonidae",20
"12206","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chironomidae",6
"12207","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Culicidae",0
"12208","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chaoboridae",0
"12209","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dolichopodidae",0
"12210","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Empididae",0
"12211","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psychodidae",0
"12212","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ephydridae",1
"12213","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carnidae",0
"12214","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciomyzidae",0
"12215","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ulidiidae",0
"12216","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chloropidae",0
"12217","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Agromyzidae",0
"12218","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Drosophilidae",0
"12219","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Muscidae",0
"12220","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthomyiidae",0
"12221","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Calliphoridae",0
"12222","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Stratiomyidae",0
"12223","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tabanidae",0
"12224","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tipulidae",0
"12225","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dixidae",0
"12226","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Syrphidae",0
"12227","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Caenidae",0
"12228","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pteromalidae",0
"12229","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eulophidae",0
"12230","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphelinidae",0
"12231","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceraphronidae",0
"12232","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scelionidae",0
"12233","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Platygastridae",0
"12234","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Braconidae",0
"12235","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ichneumonidae",0
"12236","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pompilidae",0
"12237","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Formicidae",0
"12238","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Diapriidae",0
"12239","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sphecidae",0
"12240","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crabronidae",0
"12241","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eurytomidae",0
"12242","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Mymaridae",0
"12243","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Encyrtidae",0
"12244","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Halictidae",0
"12245","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphididae",0
"12246","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cicadellidae",3
"12247","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthocoridae",0
"12248","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Miridae",0
"12249","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hemerobiidae",0
"12250","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Libellulidae",0
"12251","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lestidae",0
"12252","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coenagrionidae",0
"12253","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Thysanoptera",0
"12254","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hydroptilidae",0
"12255","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Leptoceridae",0
"12256","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Molannidae",0
"12257","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Polycentropodidae",0
"12258","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phryganeidae",0
"12259","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Limnephilidae",0
"12260","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psocoptera",0
"12261","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cosmopterigidae",0
"12262","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Gracillariidae",0
"12263","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Noctuidae",0
"12264","UNM2","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crambidae",0
"12265","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Araneae",1
"12266","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Acari",0
"12267","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Curculionidae",1
"12268","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Staphylinidae",0
"12269","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carabidae",0
"12270","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae",0
"12271","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Throscidae",0
"12272","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae",0
"12273","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cryptophagidae",0
"12274","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Latridiidae",0
"12275","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phalacridae",0
"12276","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scirtidae",0
"12277","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae",0
"12278","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lampyridae",0
"12279","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chrysomelidae",0
"12280","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Nitidulidae",1
"12281","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae.Larvae",0
"12282","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae.Larvae",0
"12283","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae.Larvae",0
"12284","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Collembola",0
"12285","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cecidomyiidae",0
"12286","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciaridae",0
"12287","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scatopsidae",0
"12288","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phoridae",0
"12289","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceratopogonidae",5
"12290","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chironomidae",1
"12291","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Culicidae",0
"12292","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chaoboridae",0
"12293","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dolichopodidae",0
"12294","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Empididae",0
"12295","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psychodidae",0
"12296","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ephydridae",0
"12297","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carnidae",0
"12298","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciomyzidae",0
"12299","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ulidiidae",0
"12300","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chloropidae",1
"12301","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Agromyzidae",0
"12302","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Drosophilidae",0
"12303","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Muscidae",0
"12304","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthomyiidae",0
"12305","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Calliphoridae",0
"12306","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Stratiomyidae",0
"12307","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tabanidae",0
"12308","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Tipulidae",0
"12309","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dixidae",0
"12310","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Syrphidae",0
"12311","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Caenidae",0
"12312","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pteromalidae",0
"12313","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eulophidae",0
"12314","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphelinidae",0
"12315","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceraphronidae",0
"12316","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scelionidae",0
"12317","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Platygastridae",0
"12318","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Braconidae",0
"12319","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ichneumonidae",0
"12320","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Pompilidae",0
"12321","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Formicidae",0
"12322","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Diapriidae",0
"12323","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sphecidae",0
"12324","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crabronidae",0
"12325","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Eurytomidae",1
"12326","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Mymaridae",0
"12327","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Encyrtidae",0
"12328","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Halictidae",0
"12329","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Aphididae",0
"12330","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cicadellidae",11
"12331","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthocoridae",0
"12332","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Miridae",0
"12333","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hemerobiidae",0
"12334","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Libellulidae",0
"12335","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lestidae",0
"12336","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coenagrionidae",0
"12337","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Thysanoptera",0
"12338","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Hydroptilidae",0
"12339","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Leptoceridae",0
"12340","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Molannidae",0
"12341","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Polycentropodidae",0
"12342","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phryganeidae",0
"12343","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Limnephilidae",0
"12344","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psocoptera",0
"12345","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cosmopterigidae",0
"12346","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Gracillariidae",0
"12347","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Noctuidae",0
"12348","UNM3","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Crambidae",0
"12349","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Araneae",0
"12350","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Acari",0
"12351","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Curculionidae",0
"12352","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Staphylinidae",0
"12353","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carabidae",0
"12354","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae",0
"12355","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Throscidae",0
"12356","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae",0
"12357","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cryptophagidae",0
"12358","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Latridiidae",0
"12359","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phalacridae",0
"12360","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scirtidae",0
"12361","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae",0
"12362","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Lampyridae",0
"12363","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chrysomelidae",0
"12364","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Nitidulidae",0
"12365","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Anthicidae.Larvae",0
"12366","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Coccinellidae.Larvae",0
"12367","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Erotylidae.Larvae",0
"12368","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Collembola",0
"12369","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Cecidomyiidae",0
"12370","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciaridae",0
"12371","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Scatopsidae",0
"12372","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Phoridae",0
"12373","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ceratopogonidae",0
"12374","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chironomidae",0
"12375","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Culicidae",0
"12376","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chaoboridae",0
"12377","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Dolichopodidae",0
"12378","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Empididae",0
"12379","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Psychodidae",0
"12380","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ephydridae",0
"12381","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Carnidae",0
"12382","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Sciomyzidae",0
"12383","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Ulidiidae",0
"12384","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Chloropidae",0
"12385","UNM4","Remnant","05-Jun-18",2018,"Col._2","2018Col._2",16,"Agromyzidae",0
